@RELATION dam_risk_forecast_30days

@ATTRIBUTE capacity NUMERIC
@ATTRIBUTE storage NUMERIC
@ATTRIBUTE active_storage NUMERIC
@ATTRIBUTE dead_storage NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE percent_storage NUMERIC
@ATTRIBUTE inflow NUMERIC
@ATTRIBUTE outflow NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE dam_id {100104,100105,100106,100107,100108,100201,100202,100206,100207,100208,100209,100210,100211,100301,100302,100303,100501,100502,100503,100504,100505,100514,100602,200101,200102,200103,200203,200204,200205,200212,200401,200402,200601,200603,200604}
@ATTRIBUTE dam_name {เขื่อนกระเสียว,เขื่อนกิ่วคอหมา,เขื่อนกิ่วลม,เขื่อนขุนด่านปราการชล,เขื่อนคลองสียัด,เขื่อนจุฬาภรณ์,เขื่อนทับเสลา,เขื่อนนฤบดินทรจินดา,เขื่อนน้ำพุง,เขื่อนน้ำอูน,เขื่อนบางพระ,เขื่อนบางลาง,เขื่อนประแสร์,เขื่อนปราณบุรี,เขื่อนป่าสักชลสิทธิ์,เขื่อนภูมิพล,เขื่อนมูลบน,เขื่อนรัชชประภา,เขื่อนลำตะคอง,เขื่อนลำนางรอง,เขื่อนลำปาว,เขื่อนลำพระเพลิง,เขื่อนลำแชะ,เขื่อนวชิราลงกรณ,เขื่อนศรีนครินทร์,เขื่อนสิริกิติ์,เขื่อนสิรินธร,เขื่อนหนองปลาไหล,เขื่อนห้วยหลวง,เขื่อนอุบลรัตน์,เขื่อนแก่งกระจาน,เขื่อนแควน้อยบำรุงแดน,เขื่อนแม่กวงอุดมธารา,เขื่อนแม่งัดสมบูรณ์ชล,เขื่อนแม่มอก}
@ATTRIBUTE region {ภาคกลาง,ภาคตะวันตก,ภาคตะวันออก,ภาคตะวันออกเฉียงเหนือ,ภาคเหนือ,ภาคใต้}
@ATTRIBUTE owner {กรมชลประทาน,การไฟฟ้า}
@ATTRIBUTE season {rainy,summer,winter}
@ATTRIBUTE risk_class_30d {drought,normal,flood}

@DATA
325.0000,275.0000,268.0000,7.0000,132.0800,48.0300,1.0200,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,winter,normal
325.0000,275.0000,268.0000,7.0000,131.8700,47.9500,1.0200,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,winter,normal
325.0000,275.0000,268.0000,7.0000,131.8700,47.9500,0.1700,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,winter,normal
325.0000,275.0000,268.0000,7.0000,131.8700,47.9500,0.2100,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,winter,normal
325.0000,275.0000,268.0000,7.0000,131.4500,47.8000,0.2100,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,winter,normal
325.0000,275.0000,268.0000,7.0000,130.8200,47.5700,0.2100,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,winter,normal
325.0000,275.0000,268.0000,7.0000,130.6100,47.4900,0.2100,0.1100,2.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,130.4000,47.4200,0.2100,0.1100,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,130.1900,47.3400,0.2100,0.1100,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,129.9800,47.2700,0.2100,0.1100,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,129.7700,47.1900,0.2100,0.1100,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,129.3500,47.0400,0.2100,0.1100,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,128.9300,46.8800,0.2100,0.2500,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,128.3000,46.6500,0.2100,0.4500,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,128.3000,46.6500,0.2500,0.4400,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,127.8800,46.5000,0.0500,0.4400,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,127.2500,46.2700,0.0500,0.4400,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,126.8300,46.1200,0.0500,0.2700,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,126.4100,45.9700,0.0500,0.2700,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,126.2000,45.8900,0.0800,0.2700,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,125.9900,45.8100,0.0300,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,125.7800,45.7400,0.1200,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,125.3600,45.5900,0.1200,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,125.1500,45.5100,0.0400,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,124.7300,45.3600,0.0400,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,124.3100,45.2000,0.0400,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,123.6800,44.9700,0.0400,0.2600,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,123.2600,44.8200,0.0400,0.2500,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,122.8400,44.6700,0.0400,0.2500,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,122.4200,44.5200,0.0400,0.2500,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,122.0000,44.3600,0.0400,0.2500,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,121.5600,44.2000,0.0400,0.2400,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,121.1200,44.0400,0.0400,0.2400,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,120.6800,43.8800,0.0400,0.2400,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,120.2400,43.7200,0.0400,0.1200,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,120.0200,43.6400,0.0400,0.1200,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,120.0200,43.6400,0.2100,0.1200,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,120.0200,43.6400,0.2100,0.1200,3.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,119.8000,43.5600,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,119.8000,43.5600,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,119.5800,43.4800,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,119.3600,43.4000,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,119.1400,43.3200,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,119.1400,43.3200,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,118.7000,43.1600,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,118.4800,43.0800,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,118.2600,43.0000,0.2100,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,118.2600,43.0000,0.0900,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,117.8200,42.8400,0.0900,0.1200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,117.1600,42.6000,0.0900,0.4700,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,116.0600,42.2000,0.0900,0.6600,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,114.9500,41.8000,0.0900,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,114.2900,41.5600,0.1400,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,113.1900,41.1600,0.1400,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,112.5300,40.9200,0.0900,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,111.6500,40.6000,0.0900,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,111.2100,40.4400,0.3700,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,110.3300,40.1200,0.3700,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,109.4500,39.8000,0.3700,0.7200,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,110.3300,40.1200,1.1000,0.1300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,109.0100,39.6400,0.1200,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,109.0100,39.6400,0.1100,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,108.7900,39.5600,0.1100,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,108.5700,39.4800,0.1100,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,108.1300,39.3200,0.1100,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.9100,39.2400,0.1100,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.9100,39.2400,0.1100,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.9100,39.2400,0.1200,0.0300,4.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.6900,39.1600,0.1200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.2500,39.0000,0.1200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.0300,38.9200,0.1200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.0300,38.9200,0.1200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,106.8100,38.8400,0.1200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.2500,39.0000,0.5600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.0300,38.9200,0.5600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,106.8100,38.8400,0.5600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,106.5900,38.7600,0.5600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,106.5900,38.7600,0.1200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.6900,39.1600,0.3900,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,107.9100,39.2400,0.3100,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,110.1100,40.0400,1.4100,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,110.7700,40.2800,0.2500,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,summer,normal
325.0000,275.0000,268.0000,7.0000,110.9900,40.3600,0.1700,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,111.2100,40.4400,0.2500,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,111.6500,40.6000,0.4800,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,112.0900,40.7600,0.4900,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,112.3100,40.8400,0.3000,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,112.5300,40.9200,0.3200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,113.1900,41.1600,0.7200,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,114.9500,41.8000,1.1600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,115.4000,41.9600,0.5400,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,115.8400,42.1200,0.5600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,115.8400,42.1200,0.5600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,118.0400,42.9200,0.9000,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,119.3600,43.4000,1.2300,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,120.4600,43.8000,1.2100,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,120.9000,43.9600,0.3600,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,121.1200,44.0400,0.3400,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,121.5600,44.2000,0.5400,0.0300,5.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,122.2100,44.4400,0.7500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,122.6300,44.5900,0.5400,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,123.0500,44.7500,0.5400,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,123.4700,44.9000,0.5500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,124.1000,45.1300,0.7400,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,124.7300,45.3600,0.7600,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,125.1500,45.5100,0.5500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,125.5700,45.6600,0.5500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,125.9900,45.8100,0.5500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,126.2000,45.8900,0.3400,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,126.6200,46.0400,0.5300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.0400,46.2000,0.4500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.4600,46.3500,0.5400,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.6700,46.4300,0.3300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.4600,46.3500,0.3300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.2500,46.2700,0.3300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.0400,46.2000,0.3300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,126.8300,46.1200,0.3300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,126.8300,46.1200,0.1200,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,126.8300,46.1200,0.1300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.2500,46.2700,0.4100,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.6700,46.4300,0.5400,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,127.6700,46.4300,0.1300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,128.3000,46.6500,0.7600,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,128.7200,46.8100,0.5500,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,129.3500,47.0400,0.6000,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,131.4500,47.8000,0.8000,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,131.4500,47.8000,0.8000,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,133.5500,48.5600,1.1700,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,133.9700,48.7200,0.5300,0.0300,6.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,134.3900,48.8700,0.5400,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,135.0200,49.1000,0.7600,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
